sale_id,store_id,sale_time,sale_status,subtotal_amount,discount_amount,tax_amount,refund_amount,total_amount
367,2,2025-12-17 19:00:00,completed,102.32,3.00,8.81,0,108.13
368,3,2025-11-25 16:25:00,completed,96.35,1.50,8.42,0,103.27
369,2,2026-03-11 20:35:00,completed,68.40,0.50,6.03,0,73.93
370,2,2026-04-14 12:15:00,completed,49.61,0.00,4.40,0,54.01
371,3,2026-02-01 20:05:00,completed,37.24,0.50,3.26,0,40.00
372,2,2026-02-25 11:50:00,completed,70.78,1.50,6.15,0,75.43
373,2,2026-07-28 11:00:00,completed,58.18,0.50,5.12,0,62.80
374,1,2026-07-03 16:10:00,completed,42.92,1.50,3.68,0,45.10
375,3,2026-06-14 16:20:00,completed,94.87,3.50,8.11,0,99.48
376,2,2026-04-27 19:10:00,completed,65.92,1.50,5.72,0,70.14
377,2,2025-11-04 08:40:00,completed,43.23,1.50,3.70,0,45.43
378,3,2026-05-25 19:45:00,partially_refunded,47.11,0.00,4.18,22.83,51.29
379,3,2026-01-17 18:10:00,completed,125.32,2.00,10.94,0,134.26
380,3,2025-12-13 13:45:00,completed,93.46,1.00,8.21,0,100.67
381,1,2026-02-18 15:35:00,completed,129.49,1.50,11.36,0,139.35
382,1,2026-06-23 19:25:00,completed,56.92,2.00,4.87,0,59.79
383,3,2026-02-17 18:10:00,completed,57.69,4.00,4.76,0,58.45
384,2,2026-07-03 12:55:00,completed,36.43,2.50,3.01,0,36.94
385,3,2026-03-05 20:20:00,completed,4.99,0.00,0.44,0,5.43
386,2,2026-02-14 17:25:00,completed,26.97,0.00,2.39,0,29.36
387,3,2026-07-31 10:15:00,completed,101.23,3.00,8.72,0,106.95
388,3,2026-04-22 16:10:00,completed,22.96,2.00,1.86,0,22.82
389,1,2026-07-25 14:25:00,completed,25.47,0.00,2.26,0,27.73
390,2,2026-06-08 08:10:00,completed,29.46,1.50,2.48,0,30.44
391,3,2026-02-14 15:30:00,completed,14.98,0.00,1.33,0,16.31
392,3,2026-02-16 18:05:00,completed,69.88,2.00,6.02,0,73.90
393,1,2026-01-27 10:40:00,completed,4.99,0.00,0.44,0,5.43
394,2,2026-01-10 17:45:00,completed,91.95,2.00,7.98,0,97.93
395,3,2025-11-16 14:45:00,completed,25.14,0.00,2.23,0,27.37
396,2,2025-11-05 20:30:00,completed,53.19,2.00,4.54,0,55.73
397,2,2026-02-28 16:05:00,completed,71.76,0.00,6.37,0,78.13
398,2,2026-05-05 16:20:00,completed,24.45,0.00,2.17,0,26.62
399,3,2026-01-23 13:20:00,completed,88.27,0.00,7.83,0,96.10
400,2,2026-01-01 17:50:00,completed,55.91,0.00,4.96,0,60.87
401,1,2026-04-26 11:15:00,completed,62.95,1.00,5.50,0,67.45
402,2,2025-12-10 11:00:00,completed,67.06,2.00,5.77,0,70.83
403,2,2025-11-21 19:50:00,completed,45.22,1.50,3.88,0,47.60
404,3,2026-04-05 16:00:00,completed,17.96,0.00,1.59,0,19.55
405,2,2026-04-28 16:10:00,completed,32.94,0.00,2.92,0,35.86
406,2,2026-07-01 14:30:00,completed,25.47,0.50,2.22,0,27.19
407,2,2026-07-18 12:35:00,completed,16.97,0.00,1.51,0,18.48
408,1,2025-11-01 09:50:00,completed,35.94,0.00,3.19,0,39.13
409,1,2026-02-10 14:10:00,completed,37.54,0.00,3.33,0,40.87
410,2,2025-12-08 11:25:00,completed,56.41,2.00,4.83,0,59.24
411,3,2026-03-13 12:25:00,voided,0,0,0,0,0
412,2,2026-05-04 16:35:00,completed,92.54,2.00,8.04,0,98.58
413,3,2026-02-13 19:30:00,completed,69.78,1.00,6.10,0,74.88
414,1,2026-03-20 15:20:00,completed,24.97,0.00,2.22,0,27.19
415,2,2026-06-22 09:05:00,completed,36.04,0.00,3.20,0,39.24
416,3,2026-03-04 10:00:00,completed,48.09,0.50,4.22,0,51.81
417,3,2025-12-07 18:30:00,voided,0,0,0,0,0
418,2,2026-07-05 08:10:00,completed,74.55,0.00,6.62,0,81.17
419,3,2025-12-27 14:05:00,completed,56.40,0.00,5.01,0,61.41
420,1,2026-07-02 18:25:00,completed,66.22,2.00,5.70,0,69.92
421,2,2026-07-12 09:30:00,completed,137.32,1.50,12.05,0,147.87
422,1,2025-12-23 10:20:00,completed,97.28,0.00,8.63,0,105.91
423,2,2025-12-16 20:15:00,completed,44.94,2.50,3.77,0,46.21
424,2,2026-04-28 17:30:00,completed,7.98,2.00,0.53,0,6.51
425,2,2026-02-03 08:00:00,completed,81.35,2.00,7.04,0,86.39
426,2,2026-05-22 08:50:00,completed,69.97,1.50,6.08,0,74.55
427,2,2025-12-15 13:40:00,completed,74.77,1.50,6.50,0,79.77
428,1,2026-04-06 10:15:00,completed,60.42,0.50,5.32,0,65.24
429,3,2026-05-08 09:40:00,completed,18.32,1.50,1.49,0,18.31
430,1,2026-01-11 14:55:00,completed,22.85,0.00,2.03,0,24.88
431,1,2025-12-13 17:45:00,completed,29.97,0.00,2.66,0,32.63
432,1,2025-11-06 10:55:00,completed,98.34,0.00,8.73,0,107.07
433,2,2026-04-06 18:55:00,completed,22.14,0.00,1.96,0,24.10
434,2,2026-03-05 10:40:00,completed,8.98,0.00,0.80,0,9.78
435,2,2026-04-03 11:25:00,completed,31.23,0.50,2.73,0,33.46
436,2,2025-12-15 10:05:00,completed,51.51,1.00,4.48,0,54.99
437,3,2026-01-18 10:40:00,completed,6.49,0.00,0.58,0,7.07
438,3,2026-01-30 15:35:00,completed,47.98,1.00,4.17,0,51.15
439,1,2026-07-20 18:50:00,completed,13.57,0.00,1.20,0,14.77
440,1,2026-04-05 16:45:00,completed,19.96,0.00,1.77,0,21.73
441,2,2026-05-30 12:05:00,completed,13.78,0.00,1.22,0,15.00
442,3,2026-05-11 13:10:00,completed,61.76,1.00,5.39,0,66.15
443,1,2026-02-07 15:00:00,completed,96.94,0.00,8.60,0,105.54
444,1,2026-03-01 09:30:00,completed,76.50,0.00,6.79,0,83.29
445,3,2026-07-27 09:40:00,completed,25.30,0.00,2.25,0,27.55
446,3,2026-03-24 11:25:00,completed,9.58,0.00,0.85,0,10.43
447,2,2025-12-19 13:05:00,completed,77.68,1.00,6.81,0,83.49
448,2,2026-07-18 20:00:00,completed,21.97,0.00,1.95,0,23.92
449,3,2026-02-10 16:40:00,completed,43.43,0.00,3.85,0,47.28
450,3,2026-01-03 17:40:00,completed,13.98,0.00,1.24,0,15.22
451,3,2026-04-27 12:05:00,completed,19.47,0.00,1.73,0,21.20
452,1,2026-04-08 16:15:00,completed,41.51,0.50,3.64,0,44.65
453,3,2026-05-23 11:25:00,completed,16.47,0.00,1.46,0,17.93
454,1,2026-06-05 10:40:00,completed,91.69,1.50,8.00,0,98.19
455,3,2026-02-07 09:20:00,completed,25.14,0.00,2.23,0,27.37
456,3,2026-03-01 16:10:00,completed,23.96,0.00,2.13,0,26.09
457,1,2026-07-12 17:45:00,completed,25.74,1.00,2.20,0,26.94
458,1,2026-02-19 13:35:00,completed,9.98,0.00,0.89,0,10.87
459,3,2026-02-16 19:50:00,completed,21.96,0.00,1.95,0,23.91
460,1,2026-05-28 11:25:00,completed,81.96,0.50,7.23,0,88.69
461,1,2026-05-02 16:15:00,completed,76.06,1.50,6.62,0,81.18
462,1,2026-06-12 11:55:00,completed,28.95,0.00,2.57,0,31.52
463,1,2026-07-13 17:25:00,completed,73.47,2.00,6.34,0,77.81
464,3,2026-07-15 15:30:00,completed,109.03,2.00,9.50,0,116.53
465,3,2026-06-24 14:15:00,completed,79.88,3.50,6.78,0,83.16
466,3,2025-11-05 10:35:00,completed,26.45,0.00,2.35,0,28.80
467,3,2025-12-05 14:05:00,partially_refunded,76.86,1.50,6.69,3.58,82.05
468,3,2025-12-05 19:15:00,completed,52.92,3.00,4.43,0,54.35
469,2,2026-05-29 17:55:00,completed,30.05,0.00,2.67,0,32.72
470,1,2026-01-25 13:25:00,completed,9.87,0.00,0.88,0,10.75
471,1,2026-03-30 20:10:00,completed,43.61,1.00,3.78,0,46.39
472,3,2026-04-25 15:10:00,completed,56.42,2.00,4.83,0,59.25
473,1,2026-07-11 09:25:00,completed,85.03,0.50,7.50,0,92.03
474,2,2025-12-21 19:05:00,completed,39.93,0.00,3.54,0,43.47
475,1,2026-06-10 20:05:00,completed,12.98,0.00,1.15,0,14.13
476,2,2026-02-26 18:00:00,completed,30.90,2.00,2.56,0,31.46
477,3,2026-01-28 09:25:00,completed,4.49,0.00,0.40,0,4.89
478,1,2025-12-21 16:35:00,completed,45.41,0.50,3.99,0,48.90
479,3,2025-11-21 09:20:00,completed,26.33,2.50,2.11,0,25.94
480,3,2026-05-22 18:55:00,completed,15.98,0.00,1.42,0,17.40
481,2,2026-07-06 12:30:00,completed,55.92,0.00,4.96,0,60.88
482,3,2025-11-26 10:55:00,completed,69.72,2.00,6.01,0,73.73
483,2,2026-06-11 10:30:00,completed,138.81,0.00,12.32,0,151.13
484,1,2026-01-03 18:10:00,completed,89.21,1.50,7.78,0,95.49
485,3,2026-02-01 12:15:00,completed,69.00,1.50,5.99,0,73.49
486,2,2025-11-15 09:25:00,completed,43.89,1.50,3.76,0,46.15
487,3,2026-04-18 11:20:00,completed,56.39,3.50,4.69,0,57.58
488,3,2026-02-08 17:45:00,completed,94.83,0.00,8.42,0,103.25
489,2,2026-04-12 09:00:00,completed,7.47,0.00,0.66,0,8.13
490,3,2026-01-01 19:55:00,partially_refunded,38.31,0.00,3.40,2.58,41.71
491,2,2025-11-20 18:50:00,completed,88.37,0.50,7.80,0,95.67
492,3,2026-03-28 16:00:00,completed,11.87,0.00,1.05,0,12.92
493,1,2026-05-08 16:20:00,completed,89.35,1.50,7.80,0,95.65
494,1,2026-05-30 13:35:00,completed,40.40,0.00,3.59,0,43.99
495,3,2025-11-08 15:45:00,completed,25.96,0.00,2.30,0,28.26
496,2,2026-07-24 14:40:00,completed,95.24,1.00,8.36,0,102.60
497,2,2025-12-21 14:50:00,completed,55.90,0.00,4.96,0,60.86
498,2,2026-04-11 12:10:00,completed,68.47,0.00,6.08,0,74.55
499,1,2026-05-13 17:30:00,completed,32.22,0.00,2.86,0,35.08
500,3,2026-03-21 20:35:00,completed,43.26,0.00,3.84,0,47.10
501,3,2026-01-12 09:50:00,completed,11.98,0.00,1.06,0,13.04
502,3,2026-05-10 17:05:00,completed,25.96,0.00,2.30,0,28.26
503,1,2026-04-25 11:05:00,completed,58.70,0.00,5.21,0,63.91
504,2,2026-03-16 15:55:00,completed,5.98,0.00,0.53,0,6.51
505,3,2026-05-22 09:40:00,completed,12.98,0.00,1.15,0,14.13
506,3,2026-04-18 20:10:00,completed,13.47,0.00,1.20,0,14.67
507,3,2025-11-24 10:45:00,completed,63.39,2.00,5.45,0,66.84
508,1,2026-07-25 18:15:00,completed,23.95,0.00,2.13,0,26.08
509,1,2026-04-28 20:25:00,completed,91.44,2.00,7.94,0,97.38
510,2,2026-07-24 09:35:00,completed,20.97,1.50,1.73,0,21.20
511,1,2026-05-07 09:40:00,completed,36.95,1.50,3.15,0,38.60
512,1,2025-12-06 10:15:00,completed,66.47,3.50,5.59,0,68.56
513,1,2026-04-06 09:50:00,completed,27.46,0.50,2.39,0,29.35
514,2,2026-04-13 11:00:00,completed,50.95,0.00,4.52,0,55.47
515,3,2026-06-18 13:40:00,completed,30.95,0.00,2.75,0,33.70
516,3,2026-04-05 19:55:00,completed,112.14,2.00,9.77,0,119.91
517,3,2025-11-27 20:10:00,completed,45.43,1.00,3.94,0,48.37
518,3,2026-07-20 09:40:00,completed,57.88,0.00,5.14,0,63.02
519,1,2025-12-22 15:45:00,partially_refunded,61.90,1.00,5.40,4.34,66.30
520,2,2026-06-19 20:20:00,completed,53.62,2.00,4.58,0,56.20
521,1,2026-02-26 13:35:00,completed,35.51,1.00,3.06,0,37.57
522,1,2026-04-04 13:20:00,completed,12.98,0.00,1.15,0,14.13
523,3,2026-04-15 13:25:00,completed,68.19,0.50,6.01,0,73.70
524,3,2026-01-21 09:10:00,completed,67.08,0.00,5.95,0,73.03
525,2,2026-04-18 11:25:00,completed,86.38,3.00,7.40,0,90.78
526,3,2026-07-28 17:00:00,completed,17.96,0.00,1.59,0,19.55
527,3,2026-04-09 18:50:00,partially_refunded,65.39,0.00,5.80,20.66,71.19
528,1,2026-01-05 14:00:00,completed,55.40,2.00,4.74,0,58.14
529,1,2025-12-19 09:50:00,completed,27.74,0.00,2.46,0,30.20
530,3,2026-02-17 13:35:00,completed,59.89,0.50,5.27,0,64.66
531,2,2026-07-11 08:40:00,completed,120.81,0.50,10.68,0,130.99
532,1,2025-11-12 11:25:00,completed,46.42,0.00,4.12,0,50.54
533,1,2026-05-19 20:05:00,completed,17.97,0.00,1.59,0,19.56
534,1,2025-12-28 18:20:00,completed,69.08,0.00,6.13,0,75.21
535,2,2026-02-27 11:25:00,completed,6.49,0.00,0.58,0,7.07
536,1,2026-01-07 11:35:00,completed,10.98,0.00,0.97,0,11.95
537,3,2026-06-08 09:15:00,completed,73.86,1.00,6.47,0,79.33
538,2,2026-01-07 19:25:00,completed,74.36,0.00,6.60,0,80.96
539,1,2026-07-23 18:45:00,completed,17.98,0.00,1.60,0,19.58
540,3,2025-12-30 17:00:00,completed,59.01,0.00,5.24,0,64.25
541,2,2025-12-19 13:55:00,refunded,35.97,0.00,3.19,39.16,39.16
542,1,2026-01-08 14:05:00,completed,102.83,4.50,8.73,0,107.06
543,1,2026-06-14 14:40:00,completed,23.43,1.00,1.99,0,24.42
544,2,2025-11-19 10:10:00,completed,19.05,0.00,1.69,0,20.74
545,3,2026-07-06 17:45:00,completed,59.38,0.00,5.27,0,64.65
546,3,2025-12-11 09:05:00,completed,61.79,0.00,5.48,0,67.27
547,3,2026-02-13 19:20:00,completed,78.87,0.00,7.00,0,85.87
548,2,2025-11-04 15:35:00,completed,73.75,3.50,6.23,0,76.48
549,3,2026-02-17 19:35:00,completed,29.94,2.00,2.48,0,30.42
550,1,2026-03-11 11:20:00,completed,105.31,0.00,9.35,0,114.66
551,2,2025-12-22 20:50:00,completed,39.81,0.00,3.53,0,43.34
552,1,2025-12-21 19:10:00,completed,75.87,0.50,6.69,0,82.06
553,3,2026-02-18 19:40:00,completed,28.94,2.00,2.39,0,29.33
554,3,2026-06-26 17:20:00,completed,20.97,0.00,1.86,0,22.83
555,2,2026-03-23 19:50:00,completed,13.47,0.00,1.20,0,14.67
556,2,2026-04-24 18:10:00,completed,68.37,2.00,5.89,0,72.26
557,3,2025-12-02 13:25:00,completed,62.88,0.00,5.58,0,68.46
558,1,2026-01-17 16:40:00,completed,52.89,1.00,4.61,0,56.50
559,2,2025-11-06 08:15:00,completed,17.97,1.00,1.51,0,18.48
560,3,2026-01-01 12:40:00,completed,9.98,0.00,0.89,0,10.87
561,1,2025-11-10 12:45:00,completed,53.90,0.00,4.78,0,58.68
562,2,2026-02-01 15:15:00,completed,42.92,0.00,3.81,0,46.73
563,3,2026-05-04 09:30:00,completed,52.90,1.50,4.56,0,55.96
564,1,2026-07-18 08:10:00,completed,9.87,0.00,0.88,0,10.75
565,3,2026-05-10 10:55:00,completed,12.98,0.00,1.15,0,14.13
566,1,2026-07-05 17:35:00,completed,9.98,0.00,0.89,0,10.87
567,2,2026-05-12 11:00:00,completed,71.80,0.00,6.37,0,78.17
568,1,2026-03-02 11:30:00,completed,102.13,4.00,8.71,0,106.84
569,2,2026-04-17 09:20:00,completed,99.86,0.00,8.86,0,108.72
570,3,2025-11-22 15:25:00,completed,29.96,0.00,2.66,0,32.62
571,1,2026-07-01 19:00:00,completed,71.89,2.50,6.16,0,75.55
572,3,2025-11-07 12:40:00,voided,0,0,0,0,0
573,2,2026-07-29 18:40:00,completed,23.95,0.00,2.13,0,26.08
574,3,2026-03-31 15:35:00,completed,5.49,0.00,0.49,0,5.98
575,1,2026-02-03 15:20:00,completed,38.93,0.00,3.46,0,42.39
576,3,2026-05-12 20:40:00,completed,47.92,4.00,3.90,0,47.82
577,1,2025-11-04 10:35:00,completed,41.72,0.00,3.70,0,45.42
578,1,2026-07-27 11:15:00,completed,37.93,1.50,3.23,0,39.66
579,2,2026-07-31 11:30:00,completed,104.37,0.00,9.26,0,113.63
580,3,2025-12-05 13:10:00,completed,10.98,0.00,0.97,0,11.95
581,1,2026-03-20 17:05:00,completed,34.63,1.00,2.98,0,36.61
582,2,2026-01-17 14:00:00,completed,5.99,0.00,0.53,0,6.52
583,2,2025-11-24 11:10:00,completed,38.43,0.00,3.41,0,41.84
584,3,2025-12-17 18:30:00,completed,130.87,0.50,11.57,0,141.94
585,3,2025-12-30 18:55:00,completed,25.54,0.00,2.27,0,27.81
586,1,2026-06-26 12:40:00,completed,15.87,1.50,1.28,0,15.65
587,3,2026-04-09 15:10:00,completed,65.67,0.00,5.83,0,71.50
588,3,2026-01-19 09:00:00,completed,49.41,0.00,4.39,0,53.80
589,3,2025-12-07 20:25:00,completed,27.33,1.00,2.34,0,28.67
590,2,2026-01-29 12:45:00,completed,111.86,1.00,9.84,0,120.70
591,1,2026-04-24 12:20:00,completed,99.82,1.50,8.73,0,107.05
592,2,2026-05-18 18:20:00,completed,143.32,2.00,12.54,0,153.86
593,3,2025-11-04 10:45:00,completed,99.23,0.00,8.81,0,108.04
594,1,2026-02-05 11:55:00,completed,20.14,1.50,1.65,0,20.29
595,1,2026-06-30 14:50:00,completed,59.38,0.00,5.27,0,64.65
596,3,2025-12-17 10:05:00,completed,42.88,2.00,3.63,0,44.51
597,3,2025-11-09 16:55:00,completed,79.37,0.50,7.00,0,85.87
598,1,2026-02-12 18:45:00,completed,47.91,1.50,4.12,0,50.53
599,3,2026-07-13 09:35:00,completed,46.41,3.00,3.85,0,47.26
600,1,2026-06-28 17:10:00,completed,47.92,0.00,4.25,0,52.17
601,3,2026-06-21 12:15:00,completed,68.38,2.00,5.89,0,72.27
602,2,2026-02-21 12:10:00,completed,62.92,2.00,5.41,0,66.33
603,1,2026-07-02 14:45:00,completed,65.88,2.00,5.67,0,69.55
604,3,2026-07-27 10:25:00,completed,80.75,3.50,6.86,0,84.11
605,1,2025-11-28 19:30:00,completed,21.46,0.00,1.90,0,23.36
606,3,2026-07-13 11:40:00,completed,54.28,0.00,4.82,0,59.10
607,1,2026-06-11 14:40:00,completed,5.29,0.00,0.47,0,5.76
608,2,2026-01-24 18:40:00,completed,84.47,0.00,7.50,0,91.97
609,2,2025-12-27 14:10:00,completed,75.44,2.00,6.52,0,79.96
610,1,2026-06-09 14:05:00,completed,53.94,2.00,4.61,0,56.55
611,3,2026-06-14 09:15:00,completed,28.13,0.50,2.45,0,30.08
612,3,2026-07-30 14:30:00,completed,56.79,0.00,5.04,0,61.83
613,3,2026-01-30 15:55:00,completed,19.96,0.00,1.77,0,21.73
614,2,2026-01-03 11:00:00,completed,9.98,0.00,0.89,0,10.87
615,2,2026-06-27 09:35:00,voided,0,0,0,0,0
616,3,2025-11-11 15:10:00,completed,12.97,0.00,1.15,0,14.12
617,2,2026-04-03 10:00:00,completed,76.89,2.00,6.65,0,81.54
618,1,2026-03-25 13:55:00,completed,20.97,0.00,1.86,0,22.83
619,3,2026-06-18 17:00:00,completed,34.93,0.00,3.10,0,38.03
620,1,2026-05-26 11:55:00,completed,62.06,2.00,5.33,0,65.39
621,3,2026-04-11 09:20:00,completed,70.68,2.00,6.10,0,74.78
622,1,2025-11-14 13:30:00,completed,4.29,0.00,0.38,0,4.67
623,2,2025-11-03 08:35:00,voided,0,0,0,0,0
624,3,2026-02-16 17:15:00,completed,32.94,0.00,2.92,0,35.86
625,3,2026-04-10 09:50:00,completed,28.25,0.00,2.51,0,30.76
626,2,2026-01-17 13:05:00,completed,67.89,1.00,5.94,0,72.83
627,3,2026-02-02 15:45:00,completed,46.90,1.00,4.07,0,49.97
628,2,2026-07-08 18:20:00,completed,54.49,1.50,4.70,0,57.69
629,2,2026-07-02 20:55:00,completed,76.35,0.00,6.78,0,83.13
630,3,2026-05-14 10:30:00,completed,62.69,0.00,5.56,0,68.25
631,2,2026-05-26 17:10:00,completed,13.57,1.00,1.12,0,13.69
632,1,2025-12-31 10:00:00,completed,50.90,0.00,4.52,0,55.42
633,1,2026-05-28 14:50:00,completed,15.87,0.00,1.41,0,17.28
634,1,2026-06-02 15:35:00,completed,36.12,0.00,3.21,0,39.33
635,2,2026-02-13 18:55:00,completed,48.04,0.00,4.26,0,52.30
636,1,2025-11-19 11:30:00,completed,104.73,1.00,9.21,0,112.94
637,2,2025-12-05 20:40:00,completed,60.69,1.50,5.25,0,64.44
638,1,2026-02-05 08:00:00,voided,0,0,0,0,0
639,2,2026-05-13 13:10:00,completed,74.94,2.00,6.47,0,79.41
640,2,2025-12-26 17:35:00,completed,0.79,0.79,0.00,0,0.00
641,1,2025-11-16 12:25:00,completed,17.16,1.00,1.43,0,17.59
642,2,2026-07-14 13:15:00,completed,22.46,0.00,1.99,0,24.45
643,1,2026-04-27 16:05:00,completed,54.68,0.79,4.78,0,58.67
644,2,2026-05-15 19:00:00,completed,81.06,0.00,7.19,0,88.25
645,1,2026-06-03 20:25:00,completed,38.83,0.00,3.45,0,42.28
646,1,2026-05-10 14:55:00,voided,0,0,0,0,0
647,1,2026-03-28 13:50:00,completed,83.86,0.00,7.44,0,91.30
648,1,2026-06-27 08:45:00,completed,32.94,1.50,2.79,0,34.23
649,1,2026-04-09 11:10:00,completed,12.99,0.00,1.15,0,14.14
650,3,2026-01-25 18:15:00,completed,152.31,0.00,13.52,0,165.83
651,3,2026-05-17 10:45:00,completed,4.49,1.50,0.27,0,3.26
652,3,2026-06-09 09:25:00,completed,34.83,0.00,3.09,0,37.92
653,2,2025-12-01 17:25:00,completed,81.97,1.50,7.14,0,87.61
654,3,2026-01-24 15:20:00,completed,89.87,0.50,7.93,0,97.30
655,2,2025-11-05 16:40:00,completed,90.47,1.00,7.94,0,97.41
656,3,2026-06-24 09:15:00,completed,39.54,0.00,3.51,0,43.05
657,1,2025-11-04 10:25:00,completed,92.37,0.50,8.15,0,100.02
658,2,2026-03-23 12:05:00,completed,20.64,0.00,1.83,0,22.47
659,1,2026-04-19 12:05:00,voided,0,0,0,0,0
660,3,2026-04-02 17:15:00,completed,50.40,2.00,4.30,0,52.70
661,1,2026-02-13 20:00:00,completed,51.10,0.00,4.54,0,55.64
662,1,2026-07-25 09:20:00,completed,42.90,0.00,3.81,0,46.71
663,3,2026-03-04 09:40:00,completed,99.15,0.50,8.76,0,107.41
664,3,2026-05-10 16:25:00,completed,72.38,0.00,6.42,0,78.80
665,1,2025-11-15 12:35:00,completed,35.96,1.50,3.06,0,37.52
666,1,2025-12-22 19:15:00,voided,0,0,0,0,0
667,2,2026-06-20 20:25:00,completed,42.93,2.00,3.63,0,44.56
668,1,2026-05-25 12:35:00,completed,16.76,0.00,1.49,0,18.25
669,1,2026-07-17 20:00:00,completed,91.45,0.00,8.12,0,99.57
670,1,2026-04-13 14:25:00,completed,82.95,0.00,7.36,0,90.31
671,2,2026-07-24 11:20:00,completed,83.25,3.50,7.08,0,86.83
672,3,2025-12-12 12:20:00,completed,13.96,1.50,1.11,0,13.57
673,3,2026-05-28 13:10:00,completed,17.97,0.00,1.59,0,19.56
674,3,2026-02-08 19:15:00,completed,80.43,0.00,7.14,0,87.57
675,3,2026-03-21 16:10:00,completed,31.92,0.00,2.83,0,34.75
676,1,2026-06-17 14:30:00,completed,119.82,1.50,10.50,0,128.82
677,3,2026-02-17 15:40:00,completed,28.44,0.00,2.52,0,30.96
678,3,2026-07-04 15:25:00,completed,4.69,0.00,0.42,0,5.11
679,2,2026-03-07 09:35:00,completed,4.99,0.00,0.44,0,5.43
680,3,2026-05-03 18:45:00,completed,67.87,0.00,6.02,0,73.89
681,1,2026-01-04 11:10:00,completed,44.55,1.00,3.87,0,47.42
682,3,2025-11-30 20:50:00,completed,60.19,1.00,5.25,0,64.44
683,2,2026-01-07 19:20:00,completed,8.98,0.00,0.80,0,9.78
684,3,2026-05-29 11:25:00,completed,36.94,1.00,3.19,0,39.13
685,3,2025-12-15 11:00:00,completed,17.45,0.00,1.55,0,19.00
686,2,2026-07-10 17:50:00,completed,70.06,1.50,6.08,0,74.64
687,1,2025-12-28 13:15:00,completed,22.25,0.00,1.97,0,24.22
688,3,2026-07-08 17:20:00,completed,79.65,3.00,6.80,0,83.45
689,3,2026-06-18 19:35:00,completed,25.25,0.00,2.24,0,27.49
690,3,2026-03-19 10:05:00,completed,84.86,0.00,7.53,0,92.39
691,1,2026-04-09 16:35:00,completed,32.63,1.50,2.76,0,33.89
692,2,2025-12-04 16:30:00,completed,49.91,2.00,4.25,0,52.16
693,1,2026-04-17 09:10:00,completed,41.93,2.00,3.54,0,43.47
694,2,2026-06-06 17:15:00,completed,31.45,2.00,2.61,0,32.06
695,1,2026-04-28 17:10:00,completed,14.97,0.50,1.28,0,15.75
696,3,2026-01-06 11:15:00,completed,30.13,0.00,2.67,0,32.80
697,3,2026-04-25 17:50:00,completed,64.20,2.00,5.52,0,67.72
698,1,2026-05-18 12:15:00,completed,107.95,0.00,9.58,0,117.53
699,1,2026-01-27 09:55:00,completed,29.94,0.00,2.66,0,32.60
700,2,2026-05-07 09:10:00,completed,37.93,0.00,3.37,0,41.30
701,3,2026-04-06 09:55:00,completed,90.55,0.00,8.04,0,98.59
702,3,2026-05-19 15:55:00,completed,104.42,0.00,9.27,0,113.69
703,1,2026-04-23 11:40:00,completed,87.36,4.00,7.40,0,90.76
704,1,2026-01-18 16:50:00,completed,15.97,0.00,1.42,0,17.39
705,2,2026-06-11 13:30:00,completed,23.98,0.00,2.13,0,26.11
706,3,2026-04-19 12:40:00,completed,19.56,2.00,1.56,0,19.12
707,3,2026-04-30 17:15:00,completed,53.80,1.50,4.64,0,56.94
708,3,2026-07-13 10:30:00,completed,48.95,0.50,4.30,0,52.75
709,2,2025-12-23 20:40:00,completed,68.89,3.00,5.85,0,71.74
710,3,2025-12-29 20:05:00,completed,11.48,0.00,1.02,0,12.50
711,1,2026-02-01 12:45:00,completed,50.69,0.00,4.50,0,55.19
712,1,2026-02-08 20:35:00,completed,7.47,0.00,0.66,0,8.13
713,1,2026-01-15 08:55:00,completed,50.59,2.00,4.31,0,52.90
714,1,2025-12-11 16:35:00,completed,37.24,0.50,3.26,0,40.00
715,1,2025-12-20 15:50:00,completed,36.23,3.50,2.90,0,35.63
716,2,2026-05-06 16:25:00,completed,20.46,0.00,1.82,0,22.28
717,2,2025-11-13 09:20:00,completed,106.40,0.00,9.44,0,115.84
718,1,2026-03-06 17:45:00,completed,76.56,2.00,6.62,0,81.18
719,2,2025-11-20 14:00:00,completed,27.96,0.00,2.48,0,30.44
720,2,2025-12-09 15:50:00,completed,52.52,0.00,4.66,0,57.18
721,2,2026-05-13 19:00:00,completed,20.56,0.50,1.78,0,21.84
722,1,2026-06-22 16:25:00,completed,132.85,3.00,11.52,0,141.37
723,1,2026-06-14 15:20:00,completed,4.99,0.50,0.40,0,4.89
724,3,2025-11-02 15:35:00,completed,11.99,0.00,1.06,0,13.05
725,3,2026-01-23 16:10:00,completed,36.94,0.00,3.28,0,40.22
726,2,2025-12-25 19:35:00,completed,85.51,0.00,7.59,0,93.10
727,1,2026-01-27 16:30:00,completed,11.37,0.00,1.01,0,12.38
728,2,2025-11-14 14:50:00,completed,76.77,0.00,6.81,0,83.58
729,3,2026-06-23 12:20:00,completed,69.06,2.00,5.95,0,73.01
730,2,2026-07-09 15:30:00,completed,54.42,0.00,4.83,0,59.25
731,3,2026-04-21 12:45:00,completed,41.12,0.00,3.65,0,44.77
732,3,2026-05-13 20:45:00,completed,9.98,2.00,0.71,0,8.69
733,1,2026-07-13 11:40:00,completed,34.72,0.00,3.08,0,37.80
734,2,2026-01-23 09:10:00,completed,45.01,4.00,3.64,0,44.65
