adjustment_id,store_id,product_id,adjustment_time,adjustment_type,quantity_delta,notes
337,1,16,2025-12-07 07:30:00,delivery,60,Inventory received for purchase order 53
338,1,18,2025-12-07 07:30:00,delivery,72,Inventory received for purchase order 53
339,1,22,2025-12-07 07:30:00,delivery,90,Inventory received for purchase order 53
340,1,43,2025-12-07 07:30:00,delivery,60,Inventory received for purchase order 53
341,1,2,2025-12-08 07:30:00,delivery,72,Inventory received for purchase order 54
342,1,19,2025-12-08 07:30:00,delivery,72,Inventory received for purchase order 54
343,1,20,2025-12-08 07:30:00,delivery,40,Inventory received for purchase order 54
344,1,27,2025-12-08 07:30:00,delivery,72,Inventory received for purchase order 54
345,1,34,2025-12-08 07:30:00,delivery,84,Inventory received for purchase order 54
346,1,47,2025-12-08 07:30:00,delivery,60,Inventory received for purchase order 54
347,1,28,2025-12-05 07:30:00,delivery,54,Inventory received for purchase order 55
348,1,40,2025-12-05 07:30:00,delivery,71,Inventory received for purchase order 55
349,1,17,2025-12-06 07:30:00,delivery,48,Inventory received for purchase order 56
350,1,32,2025-12-06 07:30:00,delivery,42,Inventory received for purchase order 56
351,1,33,2025-12-06 07:30:00,delivery,78,Inventory received for purchase order 56
352,1,5,2025-12-06 07:30:00,delivery,72,Inventory received for purchase order 57
353,1,13,2025-12-06 07:30:00,delivery,72,Inventory received for purchase order 57
354,1,21,2025-12-06 07:30:00,delivery,96,Inventory received for purchase order 57
355,1,23,2025-12-06 07:30:00,delivery,88,Inventory received for purchase order 57
356,1,31,2025-12-06 07:30:00,delivery,24,Inventory received for purchase order 57
357,1,35,2025-12-06 07:30:00,delivery,96,Inventory received for purchase order 57
358,1,39,2025-12-06 07:30:00,delivery,40,Inventory received for purchase order 58
359,1,45,2025-12-06 07:30:00,delivery,60,Inventory received for purchase order 58
360,1,48,2025-12-06 07:30:00,delivery,60,Inventory received for purchase order 58
361,1,1,2025-12-07 07:30:00,delivery,72,Inventory received for purchase order 59
362,1,44,2025-12-07 07:30:00,delivery,40,Inventory received for purchase order 59
363,1,46,2025-12-07 07:30:00,delivery,72,Inventory received for purchase order 59
364,1,3,2025-12-15 07:30:00,delivery,60,Inventory received for purchase order 60
365,1,9,2025-12-15 07:30:00,delivery,40,Inventory received for purchase order 60
366,1,15,2025-12-15 07:30:00,delivery,96,Inventory received for purchase order 60
367,1,20,2025-12-15 07:30:00,delivery,72,Inventory received for purchase order 60
368,1,21,2025-12-15 07:30:00,delivery,40,Inventory received for purchase order 60
369,1,14,2025-12-12 07:30:00,delivery,48,Inventory received for purchase order 61
370,1,22,2025-12-12 07:30:00,delivery,54,Inventory received for purchase order 61
371,1,27,2025-12-12 07:30:00,delivery,72,Inventory received for purchase order 61
372,1,48,2025-12-12 07:30:00,delivery,72,Inventory received for purchase order 61
373,1,7,2025-12-13 07:30:00,delivery,72,Inventory received for purchase order 62
374,1,25,2025-12-13 07:30:00,delivery,60,Inventory received for purchase order 62
375,1,26,2025-12-13 07:30:00,delivery,72,Inventory received for purchase order 62
376,1,30,2025-12-13 07:30:00,delivery,36,Inventory received for purchase order 62
377,1,18,2025-12-13 07:30:00,delivery,60,Inventory received for purchase order 63
378,1,34,2025-12-13 07:30:00,delivery,60,Inventory received for purchase order 63
379,1,46,2025-12-13 07:30:00,delivery,48,Inventory received for purchase order 63
380,1,13,2025-12-13 07:30:00,delivery,40,Inventory received for purchase order 64
381,1,28,2025-12-13 07:30:00,delivery,56,Inventory received for purchase order 64
382,1,35,2025-12-13 07:30:00,delivery,20,Inventory received for purchase order 64
383,1,44,2025-12-13 07:30:00,delivery,72,Inventory received for purchase order 64
384,1,16,2025-12-14 07:30:00,delivery,60,Inventory received for purchase order 65
385,1,29,2025-12-14 07:30:00,delivery,39,Inventory received for purchase order 65
386,1,36,2025-12-14 07:30:00,delivery,72,Inventory received for purchase order 65
387,1,43,2025-12-14 07:30:00,delivery,96,Inventory received for purchase order 65
388,1,45,2025-12-14 07:30:00,delivery,56,Inventory received for purchase order 65
389,1,11,2025-12-15 07:30:00,delivery,72,Inventory received for purchase order 66
390,1,17,2025-12-15 07:30:00,delivery,48,Inventory received for purchase order 66
391,1,32,2025-12-15 07:30:00,delivery,78,Inventory received for purchase order 66
392,1,33,2025-12-15 07:30:00,delivery,48,Inventory received for purchase order 66
393,1,37,2025-12-15 07:30:00,delivery,96,Inventory received for purchase order 66
394,1,2,2025-12-12 07:30:00,delivery,60,Inventory received for purchase order 67
395,1,23,2025-12-12 07:30:00,delivery,72,Inventory received for purchase order 67
396,1,24,2025-12-12 07:30:00,delivery,36,Inventory received for purchase order 67
397,1,1,2025-12-13 07:30:00,delivery,69,Inventory received for purchase order 68
398,1,5,2025-12-13 07:30:00,delivery,38,Inventory received for purchase order 68
399,1,10,2025-12-13 07:30:00,delivery,69,Inventory received for purchase order 68
400,1,19,2025-12-13 07:30:00,delivery,19,Inventory received for purchase order 68
401,1,31,2025-12-13 07:30:00,delivery,69,Inventory received for purchase order 68
402,1,39,2025-12-13 07:30:00,delivery,57,Inventory received for purchase order 68
403,1,40,2025-12-13 07:30:00,delivery,48,Inventory received for purchase order 69
404,1,41,2025-12-13 07:30:00,delivery,80,Inventory received for purchase order 69
405,1,47,2025-12-13 07:30:00,delivery,64,Inventory received for purchase order 69
406,1,3,2025-12-20 07:30:00,delivery,80,Inventory received for purchase order 70
407,1,9,2025-12-20 07:30:00,delivery,60,Inventory received for purchase order 70
408,1,11,2025-12-20 07:30:00,delivery,80,Inventory received for purchase order 70
409,1,15,2025-12-20 07:30:00,delivery,48,Inventory received for purchase order 70
410,1,21,2025-12-20 07:30:00,delivery,72,Inventory received for purchase order 70
411,1,10,2025-12-21 07:30:00,delivery,80,Inventory received for purchase order 71
412,1,14,2025-12-21 07:30:00,delivery,72,Inventory received for purchase order 71
413,1,24,2025-12-21 07:30:00,delivery,60,Inventory received for purchase order 71
414,1,26,2025-12-21 07:30:00,delivery,66,Inventory received for purchase order 71
415,1,37,2025-12-21 07:30:00,delivery,48,Inventory received for purchase order 71
416,1,41,2025-12-21 07:30:00,delivery,96,Inventory received for purchase order 71
417,1,7,2025-12-22 07:30:00,delivery,72,Inventory received for purchase order 72
418,1,25,2025-12-22 07:30:00,delivery,60,Inventory received for purchase order 72
419,1,29,2025-12-22 07:30:00,delivery,96,Inventory received for purchase order 72
420,1,30,2025-12-22 07:30:00,delivery,108,Inventory received for purchase order 72
421,1,36,2025-12-22 07:30:00,delivery,80,Inventory received for purchase order 72
422,1,16,2025-12-19 07:30:00,delivery,95,Inventory received for purchase order 73
423,1,18,2025-12-19 07:30:00,delivery,54,Inventory received for purchase order 73
424,1,22,2025-12-19 07:30:00,delivery,60,Inventory received for purchase order 73
425,1,43,2025-12-19 07:30:00,delivery,70,Inventory received for purchase order 73
426,1,2,2025-12-20 07:30:00,delivery,48,Inventory received for purchase order 74
427,1,19,2025-12-20 07:30:00,delivery,108,Inventory received for purchase order 74
428,1,20,2025-12-20 07:30:00,delivery,50,Inventory received for purchase order 74
429,1,27,2025-12-20 07:30:00,delivery,78,Inventory received for purchase order 74
430,1,34,2025-12-20 07:30:00,delivery,48,Inventory received for purchase order 74
431,1,47,2025-12-20 07:30:00,delivery,80,Inventory received for purchase order 74
432,1,28,2025-12-20 07:30:00,delivery,60,Inventory received for purchase order 75
433,1,40,2025-12-20 07:30:00,delivery,80,Inventory received for purchase order 75
434,1,17,2025-12-20 07:30:00,delivery,72,Inventory received for purchase order 76
435,1,33,2025-12-20 07:30:00,delivery,54,Inventory received for purchase order 76
436,1,5,2025-12-21 07:30:00,delivery,108,Inventory received for purchase order 77
437,1,13,2025-12-21 07:30:00,delivery,72,Inventory received for purchase order 77
438,1,23,2025-12-21 07:30:00,delivery,72,Inventory received for purchase order 77
439,1,31,2025-12-21 07:30:00,delivery,84,Inventory received for purchase order 77
440,1,35,2025-12-21 07:30:00,delivery,96,Inventory received for purchase order 77
441,1,39,2025-12-21 07:30:00,delivery,100,Inventory received for purchase order 77
442,1,45,2025-12-22 07:30:00,delivery,72,Inventory received for purchase order 78
443,1,48,2025-12-22 07:30:00,delivery,80,Inventory received for purchase order 78
444,1,1,2025-12-19 07:30:00,delivery,72,Inventory received for purchase order 79
445,1,32,2025-12-19 07:30:00,delivery,60,Inventory received for purchase order 79
446,1,44,2025-12-19 07:30:00,delivery,60,Inventory received for purchase order 79
447,1,46,2025-12-19 07:30:00,delivery,72,Inventory received for purchase order 79
448,1,3,2025-12-27 07:30:00,delivery,100,Inventory received for purchase order 80
449,1,9,2025-12-27 07:30:00,delivery,80,Inventory received for purchase order 80
450,1,15,2025-12-27 07:30:00,delivery,48,Inventory received for purchase order 80
451,1,21,2025-12-27 07:30:00,delivery,40,Inventory received for purchase order 80
452,1,7,2025-12-27 07:30:00,delivery,24,Inventory received for purchase order 81
453,1,14,2025-12-27 07:30:00,delivery,24,Inventory received for purchase order 81
454,1,22,2025-12-27 07:30:00,delivery,48,Inventory received for purchase order 81
455,1,24,2025-12-27 07:30:00,delivery,70,Inventory received for purchase order 81
456,1,27,2025-12-27 07:30:00,delivery,72,Inventory received for purchase order 81
457,1,48,2025-12-27 07:30:00,delivery,48,Inventory received for purchase order 81
458,1,25,2025-12-27 07:30:00,delivery,60,Inventory received for purchase order 82
459,1,26,2025-12-27 07:30:00,delivery,71,Inventory received for purchase order 82
460,1,30,2025-12-27 07:30:00,delivery,72,Inventory received for purchase order 82
461,1,34,2025-12-28 07:30:00,delivery,40,Inventory received for purchase order 83
462,1,44,2025-12-28 07:30:00,delivery,48,Inventory received for purchase order 83
463,1,46,2025-12-28 07:30:00,delivery,96,Inventory received for purchase order 83
464,1,13,2025-12-29 07:30:00,delivery,80,Inventory received for purchase order 84
465,1,20,2025-12-29 07:30:00,delivery,70,Inventory received for purchase order 84
466,1,28,2025-12-29 07:30:00,delivery,64,Inventory received for purchase order 84
467,1,35,2025-12-29 07:30:00,delivery,40,Inventory received for purchase order 84
468,1,47,2025-12-29 07:30:00,delivery,40,Inventory received for purchase order 84
469,1,16,2025-12-26 07:30:00,delivery,57,Inventory received for purchase order 85
470,1,29,2025-12-26 07:30:00,delivery,19,Inventory received for purchase order 85
471,1,36,2025-12-26 07:30:00,delivery,46,Inventory received for purchase order 85
472,1,43,2025-12-26 07:30:00,delivery,69,Inventory received for purchase order 85
473,1,45,2025-12-26 07:30:00,delivery,54,Inventory received for purchase order 85
474,1,11,2025-12-27 07:30:00,delivery,36,Inventory received for purchase order 86
475,1,17,2025-12-27 07:30:00,delivery,48,Inventory received for purchase order 86
476,1,32,2025-12-27 07:30:00,delivery,72,Inventory received for purchase order 86
477,1,33,2025-12-27 07:30:00,delivery,48,Inventory received for purchase order 86
478,1,2,2025-12-27 07:30:00,delivery,80,Inventory received for purchase order 87
479,1,18,2025-12-27 07:30:00,delivery,80,Inventory received for purchase order 87
480,1,23,2025-12-27 07:30:00,delivery,40,Inventory received for purchase order 87
481,1,37,2025-12-27 07:30:00,delivery,72,Inventory received for purchase order 87
482,1,39,2025-12-27 07:30:00,delivery,70,Inventory received for purchase order 87
483,1,1,2025-12-27 07:30:00,delivery,36,Inventory received for purchase order 88
484,1,5,2025-12-27 07:30:00,delivery,40,Inventory received for purchase order 88
485,1,10,2025-12-27 07:30:00,delivery,72,Inventory received for purchase order 88
486,1,19,2025-12-27 07:30:00,delivery,60,Inventory received for purchase order 88
487,1,31,2025-12-27 07:30:00,delivery,48,Inventory received for purchase order 88
488,1,40,2025-12-27 07:30:00,delivery,48,Inventory received for purchase order 88
489,1,41,2025-12-28 07:30:00,delivery,48,Inventory received for purchase order 89
490,1,3,2026-01-05 07:30:00,delivery,60,Inventory received for purchase order 90
491,1,9,2026-01-05 07:30:00,delivery,60,Inventory received for purchase order 90
