shift_id,employee_id,store_id,scheduled_start,scheduled_end,actual_start,actual_end,shift_status
236,13,2,2025-12-27 08:15:00,2025-12-27 16:15:00,2025-12-27 08:15:00,2025-12-27 16:15:00,completed
237,10,2,2026-04-12 08:00:00,2026-04-12 12:00:00,,,cancelled
238,13,2,2025-12-27 16:15:00,2025-12-27 21:00:00,2025-12-27 16:15:00,2025-12-27 21:00:00,completed
239,13,2,2025-12-28 08:00:00,2025-12-28 16:00:00,2025-12-28 08:00:00,2025-12-28 16:00:00,completed
240,13,2,2025-12-28 16:00:00,2025-12-28 21:00:00,2025-12-28 16:00:00,2025-12-28 21:00:00,completed
241,13,2,2025-12-29 08:00:00,2025-12-29 16:00:00,2025-12-29 08:00:00,2025-12-29 16:00:00,completed
242,13,2,2025-12-29 16:00:00,2025-12-29 21:00:00,2025-12-29 16:00:00,2025-12-29 21:00:00,completed
243,13,2,2025-12-30 08:00:00,2025-12-30 16:00:00,2025-12-30 08:00:00,2025-12-30 16:00:00,completed
244,11,3,2026-01-15 09:00:00,2026-01-15 17:00:00,2026-01-15 09:00:00,2026-01-15 17:00:00,completed
245,11,3,2026-01-15 17:00:00,2026-01-15 21:00:00,2026-01-15 17:00:00,2026-01-15 21:00:00,completed
246,11,3,2026-01-16 09:00:00,2026-01-16 17:00:00,2026-01-16 09:00:00,2026-01-16 17:00:00,completed
247,11,3,2026-01-16 17:00:00,2026-01-16 21:00:00,2026-01-16 17:00:00,2026-01-16 21:00:00,completed
248,11,3,2026-01-17 09:00:00,2026-01-17 17:00:00,2026-01-17 09:00:00,2026-01-17 17:00:00,completed
249,11,3,2026-01-17 17:00:00,2026-01-17 21:00:00,2026-01-17 17:00:00,2026-01-17 21:00:00,completed
250,11,3,2026-01-18 09:00:00,2026-01-18 17:00:00,2026-01-18 09:00:00,2026-01-18 17:00:00,completed
251,11,3,2026-02-04 13:00:00,2026-02-04 19:00:00,,,cancelled
252,11,3,2026-01-18 17:00:00,2026-01-18 21:00:00,2026-01-18 17:00:00,2026-01-18 21:00:00,completed
253,11,3,2026-01-19 09:00:00,2026-01-19 17:00:00,2026-01-19 09:00:00,2026-01-19 17:00:00,completed
254,11,3,2025-11-04 09:00:00,2025-11-04 17:00:00,2025-11-04 09:00:00,2025-11-04 17:00:00,completed
255,11,3,2026-01-19 17:00:00,2026-01-19 21:00:00,2026-01-19 17:00:00,2026-01-19 21:00:00,completed
256,11,3,2026-01-20 09:00:00,2026-01-20 17:00:00,2026-01-20 09:00:00,2026-01-20 17:00:00,completed
257,11,3,2026-01-20 17:00:00,2026-01-20 21:00:00,2026-01-20 17:00:00,2026-01-20 21:00:00,completed
258,11,3,2026-07-12 13:00:00,2026-07-12 19:00:00,,,cancelled
259,11,3,2026-01-21 09:00:00,2026-01-21 17:00:00,2026-01-21 09:00:00,2026-01-21 17:00:00,completed
260,11,3,2026-01-21 17:00:00,2026-01-21 21:00:00,2026-01-21 17:00:00,2026-01-21 21:00:00,completed
261,11,3,2026-01-22 09:00:00,2026-01-22 17:00:00,2026-01-22 09:00:00,2026-01-22 17:00:00,completed
262,11,3,2026-01-22 17:00:00,2026-01-22 21:00:00,2026-01-22 17:00:00,2026-01-22 21:00:00,completed
263,11,3,2026-01-23 09:00:00,2026-01-23 17:00:00,2026-01-23 09:00:00,2026-01-23 17:00:00,completed
264,11,3,2026-01-23 17:00:00,2026-01-23 21:00:00,2026-01-23 17:00:00,2026-01-23 21:00:00,completed
265,11,3,2026-01-08 13:00:00,2026-01-08 21:00:00,,,cancelled
266,11,3,2026-01-24 09:00:00,2026-01-24 17:00:00,2026-01-24 09:00:00,2026-01-24 17:00:00,completed
267,11,3,2025-11-04 17:00:00,2025-11-04 21:00:00,2025-11-04 17:00:00,2025-11-04 21:00:00,completed
268,11,3,2026-01-24 17:00:00,2026-01-24 21:00:00,2026-01-24 17:00:00,2026-01-24 21:00:00,completed
269,12,1,2025-12-08 08:00:00,2025-12-08 16:00:00,2025-12-08 08:00:00,2025-12-08 16:00:00,completed
270,12,1,2025-12-08 16:00:00,2025-12-08 22:00:00,2025-12-08 16:00:00,2025-12-08 22:00:00,completed
271,12,1,2025-12-09 08:00:00,2025-12-09 16:00:00,2025-12-09 08:00:00,2025-12-09 16:00:00,completed
272,12,1,2025-12-09 16:15:00,2025-12-09 22:00:00,2025-12-09 16:15:00,2025-12-09 22:00:00,completed
273,12,1,2025-12-10 08:00:00,2025-12-10 16:00:00,2025-12-10 08:00:00,2025-12-10 16:00:00,completed
274,12,1,2026-05-11 08:30:00,2026-05-11 16:30:00,2026-05-11 08:30:00,2026-05-11 16:30:00,completed
275,12,1,2026-05-11 16:30:00,2026-05-11 22:00:00,2026-05-11 16:30:00,2026-05-11 22:00:00,completed
276,12,1,2025-12-10 16:15:00,2025-12-10 22:00:00,2025-12-10 16:15:00,2025-12-10 22:00:00,completed
277,12,1,2025-12-11 08:00:00,2025-12-11 16:00:00,2025-12-11 08:00:00,2025-12-11 16:00:00,completed
278,12,1,2025-12-11 16:00:00,2025-12-11 22:00:00,2025-12-11 16:00:00,2025-12-11 22:00:00,completed
279,12,1,2025-11-02 16:00:00,2025-11-02 22:00:00,2025-11-02 16:00:00,2025-11-02 22:00:00,completed
280,12,1,2025-12-12 08:00:00,2025-12-12 16:00:00,2025-12-12 08:00:00,2025-12-12 16:00:00,completed
281,12,1,2025-12-12 16:15:00,2025-12-12 22:00:00,2025-12-12 16:15:00,2025-12-12 22:00:00,completed
282,12,1,2025-12-13 08:00:00,2025-12-13 16:00:00,2025-12-13 08:00:00,2025-12-13 16:00:00,completed
283,12,1,2025-12-13 16:00:00,2025-12-13 22:00:00,2025-12-13 16:00:00,2025-12-13 22:00:00,completed
284,12,1,2025-12-14 08:00:00,2025-12-14 16:00:00,2025-12-14 08:00:00,2025-12-14 16:00:00,completed
285,12,1,2026-05-12 08:00:00,2026-05-12 16:00:00,2026-05-12 08:00:00,2026-05-12 16:00:00,completed
286,12,1,2025-12-14 16:15:00,2025-12-14 22:00:00,2025-12-14 16:15:00,2025-12-14 22:00:00,completed
287,12,1,2025-12-15 08:00:00,2025-12-15 16:00:00,2025-12-15 08:00:00,2025-12-15 16:00:00,completed
288,12,1,2026-05-12 16:00:00,2026-05-12 22:00:00,2026-05-12 16:00:00,2026-05-12 22:00:00,completed
289,12,1,2026-05-13 08:00:00,2026-05-13 16:00:00,2026-05-13 08:00:00,2026-05-13 16:00:00,completed
290,13,2,2025-12-30 16:00:00,2025-12-30 21:00:00,2025-12-30 16:00:00,2025-12-30 21:00:00,completed
291,13,2,2025-12-31 08:00:00,2025-12-31 16:00:00,2025-12-31 08:00:00,2025-12-31 16:00:00,completed
292,13,2,2025-12-31 16:00:00,2025-12-31 21:00:00,2025-12-31 16:00:00,2025-12-31 21:00:00,completed
293,13,2,2026-01-01 08:30:00,2026-01-01 16:30:00,2026-01-01 08:30:00,2026-01-01 16:30:00,completed
294,13,2,2026-01-01 16:30:00,2026-01-01 21:00:00,2026-01-01 16:30:00,2026-01-01 21:00:00,completed
295,13,2,2026-01-02 08:00:00,2026-01-02 16:00:00,2026-01-02 08:00:00,2026-01-02 16:00:00,completed
296,13,2,2025-11-04 08:00:00,2025-11-04 16:00:00,2025-11-04 08:00:00,2025-11-04 16:00:00,completed
297,13,2,2026-01-02 16:30:00,2026-01-02 21:00:00,2026-01-02 16:30:00,2026-01-02 21:00:00,completed
298,13,2,2026-01-03 08:30:00,2026-01-03 16:30:00,2026-01-03 08:30:00,2026-01-03 16:30:00,completed
299,13,2,2026-01-03 16:45:00,2026-01-03 21:00:00,2026-01-03 16:45:00,2026-01-03 21:00:00,completed
300,13,2,2026-01-04 08:00:00,2026-01-04 16:00:00,2026-01-04 08:00:00,2026-01-04 16:00:00,completed
301,13,2,2026-01-04 16:45:00,2026-01-04 21:00:00,2026-01-04 16:45:00,2026-01-04 21:00:00,completed
302,13,2,2026-01-05 08:00:00,2026-01-05 16:00:00,2026-01-05 08:00:00,2026-01-05 16:00:00,completed
303,13,2,2026-01-05 16:00:00,2026-01-05 21:00:00,2026-01-05 16:00:00,2026-01-05 21:00:00,completed
304,13,2,2026-01-06 08:00:00,2026-01-06 16:00:00,2026-01-06 08:00:00,2026-01-06 16:00:00,completed
305,13,2,2026-01-06 16:00:00,2026-01-06 21:00:00,2026-01-06 16:00:00,2026-01-06 21:00:00,completed
306,13,2,2026-01-07 08:00:00,2026-01-07 16:00:00,2026-01-07 08:00:00,2026-01-07 16:00:00,completed
307,13,2,2026-01-07 16:00:00,2026-01-07 21:00:00,2026-01-07 16:00:00,2026-01-07 21:00:00,completed
308,13,2,2026-01-08 08:00:00,2026-01-08 16:00:00,2026-01-08 08:00:00,2026-01-08 16:00:00,completed
309,13,2,2026-01-08 16:00:00,2026-01-08 21:00:00,2026-01-08 16:00:00,2026-01-08 21:00:00,completed
310,13,2,2026-01-09 08:00:00,2026-01-09 16:00:00,2026-01-09 08:00:00,2026-01-09 16:00:00,completed
311,14,1,2025-12-15 16:15:00,2025-12-15 22:00:00,2025-12-15 16:15:00,2025-12-15 22:00:00,completed
312,14,1,2025-12-16 08:15:00,2025-12-16 16:15:00,2025-12-16 08:15:00,2025-12-16 16:15:00,completed
313,14,1,2025-12-16 17:00:00,2025-12-16 22:00:00,2025-12-16 17:00:00,2025-12-16 22:00:00,completed
314,14,1,2025-12-17 08:00:00,2025-12-17 16:00:00,2025-12-17 08:00:00,2025-12-17 16:00:00,completed
315,14,1,2025-12-17 16:15:00,2025-12-17 22:00:00,2025-12-17 16:15:00,2025-12-17 22:00:00,completed
316,14,1,2025-12-18 08:00:00,2025-12-18 16:00:00,2025-12-18 08:00:00,2025-12-18 16:00:00,completed
317,14,1,2026-05-13 16:15:00,2026-05-13 22:00:00,2026-05-13 16:15:00,2026-05-13 22:00:00,completed
318,14,1,2025-12-18 16:15:00,2025-12-18 22:00:00,2025-12-18 16:15:00,2025-12-18 22:00:00,completed
319,14,1,2025-12-19 08:00:00,2025-12-19 16:00:00,2025-12-19 08:00:00,2025-12-19 16:00:00,completed
320,14,1,2025-12-19 16:15:00,2025-12-19 22:00:00,2025-12-19 16:15:00,2025-12-19 22:00:00,completed
321,14,1,2025-12-20 08:00:00,2025-12-20 16:00:00,2025-12-20 08:00:00,2025-12-20 16:00:00,completed
322,14,1,2025-11-03 08:00:00,2025-11-03 16:00:00,2025-11-03 08:00:00,2025-11-03 16:00:00,completed
323,14,1,2025-12-20 16:00:00,2025-12-20 22:00:00,2025-12-20 16:00:00,2025-12-20 22:00:00,completed
324,14,1,2025-12-21 08:00:00,2025-12-21 16:00:00,2025-12-21 08:00:00,2025-12-21 16:00:00,completed
325,14,1,2025-12-21 16:15:00,2025-12-21 22:00:00,2025-12-21 16:15:00,2025-12-21 22:00:00,completed
326,14,1,2025-12-22 08:15:00,2025-12-22 16:15:00,2025-12-22 08:15:00,2025-12-22 16:15:00,completed
327,14,1,2025-12-22 16:15:00,2025-12-22 22:00:00,2025-12-22 16:15:00,2025-12-22 22:00:00,completed
328,14,1,2025-12-23 08:00:00,2025-12-23 16:00:00,2025-12-23 08:00:00,2025-12-23 16:00:00,completed
329,14,1,2025-12-23 16:45:00,2025-12-23 22:00:00,2025-12-23 16:45:00,2025-12-23 22:00:00,completed
330,14,1,2025-12-24 08:45:00,2025-12-24 16:45:00,2025-12-24 08:45:00,2025-12-24 16:45:00,completed
331,14,1,2025-12-24 17:30:00,2025-12-24 22:00:00,2025-12-24 17:30:00,2025-12-24 22:00:00,completed
332,15,3,2026-01-25 09:00:00,2026-01-25 17:00:00,2026-01-25 09:00:00,2026-01-25 17:00:00,completed
333,15,3,2026-01-25 17:00:00,2026-01-25 21:00:00,2026-01-25 17:00:00,2026-01-25 21:00:00,completed
334,15,3,2026-01-26 09:00:00,2026-01-26 17:00:00,2026-01-26 09:00:00,2026-01-26 17:00:00,completed
335,15,3,2026-01-26 17:00:00,2026-01-26 21:00:00,2026-01-26 17:00:00,2026-01-26 21:00:00,completed
336,15,3,2026-01-27 09:00:00,2026-01-27 17:00:00,2026-01-27 09:00:00,2026-01-27 17:00:00,completed
337,15,3,2026-01-27 17:00:00,2026-01-27 21:00:00,2026-01-27 17:00:00,2026-01-27 21:00:00,completed
338,15,3,2026-01-28 09:00:00,2026-01-28 17:00:00,2026-01-28 09:00:00,2026-01-28 17:00:00,completed
339,15,3,2026-01-28 17:00:00,2026-01-28 21:00:00,2026-01-28 17:00:00,2026-01-28 21:00:00,completed
340,15,3,2026-01-29 09:00:00,2026-01-29 17:00:00,2026-01-29 09:00:00,2026-01-29 17:00:00,completed
341,15,3,2026-01-29 17:00:00,2026-01-29 21:00:00,2026-01-29 17:00:00,2026-01-29 21:00:00,completed
342,15,3,2026-01-30 09:00:00,2026-01-30 17:00:00,2026-01-30 09:00:00,2026-01-30 17:00:00,completed
343,15,3,2026-04-25 13:00:00,2026-04-25 21:00:00,,,cancelled
344,15,3,2026-01-30 17:00:00,2026-01-30 21:00:00,2026-01-30 17:00:00,2026-01-30 21:00:00,completed
345,15,3,2026-01-31 09:00:00,2026-01-31 17:00:00,2026-01-31 09:00:00,2026-01-31 17:00:00,completed
346,15,3,2026-01-16 13:00:00,2026-01-16 21:00:00,,,cancelled
347,15,3,2026-01-31 17:00:00,2026-01-31 21:00:00,2026-01-31 17:00:00,2026-01-31 21:00:00,completed
348,15,3,2026-02-01 09:15:00,2026-02-01 17:15:00,2026-02-01 09:15:00,2026-02-01 17:15:00,completed
349,5,3,2026-02-01 17:00:00,2026-02-01 21:00:00,2026-02-01 17:00:00,2026-02-01 21:00:00,completed
350,15,3,2026-02-02 09:00:00,2026-02-02 17:00:00,2026-02-02 09:00:00,2026-02-02 17:00:00,completed
351,15,3,2026-02-02 17:00:00,2026-02-02 21:00:00,2026-02-02 17:00:00,2026-02-02 21:00:00,completed
352,15,3,2026-02-03 09:00:00,2026-02-03 17:00:00,2026-02-03 09:00:00,2026-02-03 17:00:00,completed
353,15,3,2026-06-15 10:00:00,2026-06-15 14:00:00,,,cancelled
354,15,3,2026-02-03 17:00:00,2026-02-03 21:00:00,2026-02-03 17:00:00,2026-02-03 21:00:00,completed
355,15,3,2026-02-04 09:15:00,2026-02-04 17:15:00,2026-02-04 09:15:00,2026-02-04 17:15:00,completed
356,5,3,2026-02-04 17:00:00,2026-02-04 21:00:00,2026-02-04 17:00:00,2026-02-04 21:00:00,completed
357,15,3,2026-02-05 09:15:00,2026-02-05 17:15:00,2026-02-05 09:15:00,2026-02-05 17:15:00,completed
358,5,3,2026-02-05 17:00:00,2026-02-05 21:00:00,2026-02-05 17:00:00,2026-02-05 21:00:00,completed
359,15,3,2026-02-06 09:15:00,2026-02-06 17:15:00,2026-02-06 09:15:00,2026-02-06 17:15:00,completed
360,5,3,2026-02-06 17:00:00,2026-02-06 21:00:00,2026-02-06 17:00:00,2026-02-06 21:00:00,completed
361,5,3,2025-11-05 09:00:00,2025-11-05 17:00:00,2025-11-05 09:00:00,2025-11-05 17:00:00,completed
362,15,3,2026-02-07 09:00:00,2026-02-07 17:00:00,2026-02-07 09:00:00,2026-02-07 17:00:00,completed
363,15,3,2026-02-07 17:00:00,2026-02-07 21:00:00,2026-02-07 17:00:00,2026-02-07 21:00:00,completed
364,15,3,2026-02-08 09:00:00,2026-02-08 17:00:00,2026-02-08 09:00:00,2026-02-08 17:00:00,completed
365,16,2,2026-01-09 16:00:00,2026-01-09 21:00:00,2026-01-09 16:00:00,2026-01-09 21:00:00,completed
366,16,2,2026-01-10 08:30:00,2026-01-10 16:30:00,2026-01-10 08:30:00,2026-01-10 16:30:00,completed
367,16,2,2025-11-04 16:30:00,2025-11-04 21:00:00,2025-11-04 16:30:00,2025-11-04 21:00:00,completed
368,16,2,2026-01-10 17:00:00,2026-01-10 21:00:00,2026-01-10 17:00:00,2026-01-10 21:00:00,completed
369,16,2,2025-11-05 08:00:00,2025-11-05 16:00:00,2025-11-05 08:00:00,2025-11-05 16:00:00,completed
370,16,2,2026-01-11 08:15:00,2026-01-11 16:15:00,2026-01-11 08:15:00,2026-01-11 16:15:00,completed
371,16,2,2026-01-11 16:45:00,2026-01-11 21:00:00,2026-01-11 16:45:00,2026-01-11 21:00:00,completed
372,16,2,2026-01-12 08:00:00,2026-01-12 16:00:00,2026-01-12 08:00:00,2026-01-12 16:00:00,completed
373,16,2,2026-01-12 16:15:00,2026-01-12 21:00:00,2026-01-12 16:15:00,2026-01-12 21:00:00,completed
374,16,2,2025-11-05 16:00:00,2025-11-05 21:00:00,2025-11-05 16:00:00,2025-11-05 21:00:00,completed
375,16,2,2026-07-24 08:45:00,2026-07-24 16:45:00,2026-07-24 08:45:00,2026-07-24 16:45:00,completed
376,16,2,2026-01-13 08:00:00,2026-01-13 16:00:00,2026-01-13 08:00:00,2026-01-13 16:00:00,completed
377,16,2,2026-01-13 16:00:00,2026-01-13 21:00:00,2026-01-13 16:00:00,2026-01-13 21:00:00,completed
378,16,2,2026-01-14 08:15:00,2026-01-14 16:15:00,2026-01-14 08:15:00,2026-01-14 16:15:00,completed
379,16,2,2026-01-14 16:15:00,2026-01-14 21:00:00,2026-01-14 16:15:00,2026-01-14 21:00:00,completed
380,16,2,2026-01-15 08:00:00,2026-01-15 16:00:00,2026-01-15 08:00:00,2026-01-15 16:00:00,completed
381,16,2,2026-01-15 16:30:00,2026-01-15 21:00:00,2026-01-15 16:30:00,2026-01-15 21:00:00,completed
382,16,2,2026-01-16 08:00:00,2026-01-16 16:00:00,2026-01-16 08:00:00,2026-01-16 16:00:00,completed
383,16,2,2026-01-16 16:30:00,2026-01-16 21:00:00,2026-01-16 16:30:00,2026-01-16 21:00:00,completed
384,16,2,2026-01-17 08:00:00,2026-01-17 16:00:00,2026-01-17 08:00:00,2026-01-17 16:00:00,completed
385,16,2,2026-01-20 13:00:00,2026-01-20 19:00:00,,,cancelled
386,16,2,2026-01-17 16:00:00,2026-01-17 21:00:00,2026-01-17 16:00:00,2026-01-17 21:00:00,completed
387,16,2,2025-11-06 08:00:00,2025-11-06 16:00:00,2025-11-06 08:00:00,2025-11-06 16:00:00,completed
388,16,2,2025-12-23 14:00:00,2025-12-23 20:00:00,,,cancelled
389,16,2,2026-01-18 08:00:00,2026-01-18 16:00:00,2026-01-18 08:00:00,2026-01-18 16:00:00,completed
390,16,2,2026-01-18 16:00:00,2026-01-18 21:00:00,2026-01-18 16:00:00,2026-01-18 21:00:00,completed
391,16,2,2026-01-19 08:00:00,2026-01-19 16:00:00,2026-01-19 08:00:00,2026-01-19 16:00:00,completed
392,16,2,2026-01-19 16:00:00,2026-01-19 21:00:00,2026-01-19 16:00:00,2026-01-19 21:00:00,completed
393,16,2,2026-01-20 08:00:00,2026-01-20 16:00:00,2026-01-20 08:00:00,2026-01-20 16:00:00,completed
394,16,2,2025-11-06 16:30:00,2025-11-06 21:00:00,2025-11-06 16:30:00,2025-11-06 21:00:00,completed
395,16,2,2025-11-07 08:00:00,2025-11-07 16:00:00,2025-11-07 08:00:00,2025-11-07 16:00:00,completed
396,16,2,2026-01-20 16:00:00,2026-01-20 21:00:00,2026-01-20 16:00:00,2026-01-20 21:00:00,completed
397,17,1,2025-11-03 16:15:00,2025-11-03 22:00:00,2025-11-03 16:15:00,2025-11-03 22:00:00,completed
398,17,1,2025-12-25 08:15:00,2025-12-25 16:15:00,2025-12-25 08:15:00,2025-12-25 16:15:00,completed
399,17,1,2025-12-25 16:15:00,2025-12-25 22:00:00,2025-12-25 16:15:00,2025-12-25 22:00:00,completed
400,17,1,2025-12-26 08:00:00,2025-12-26 16:00:00,2025-12-26 08:00:00,2025-12-26 16:00:00,completed
401,17,1,2025-12-26 16:15:00,2025-12-26 22:00:00,2025-12-26 16:15:00,2025-12-26 22:00:00,completed
402,17,1,2025-11-04 08:00:00,2025-11-04 16:00:00,2025-11-04 08:00:00,2025-11-04 16:00:00,completed
403,17,1,2025-11-04 16:00:00,2025-11-04 22:00:00,2025-11-04 16:00:00,2025-11-04 22:00:00,completed
404,17,1,2025-12-27 08:00:00,2025-12-27 16:00:00,2025-12-27 08:00:00,2025-12-27 16:00:00,completed
405,17,1,2025-12-27 16:00:00,2025-12-27 22:00:00,2025-12-27 16:00:00,2025-12-27 22:00:00,completed
406,17,1,2025-11-05 08:15:00,2025-11-05 16:15:00,2025-11-05 08:15:00,2025-11-05 16:15:00,completed
407,17,1,2025-12-28 08:15:00,2025-12-28 16:15:00,2025-12-28 08:15:00,2025-12-28 16:15:00,completed
408,17,1,2026-05-14 08:00:00,2026-05-14 16:00:00,2026-05-14 08:00:00,2026-05-14 16:00:00,completed
409,17,1,2025-11-05 16:15:00,2025-11-05 22:00:00,2025-11-05 16:15:00,2025-11-05 22:00:00,completed
410,17,1,2025-12-28 16:15:00,2025-12-28 22:00:00,2025-12-28 16:15:00,2025-12-28 22:00:00,completed
411,17,1,2025-12-29 08:00:00,2025-12-29 16:00:00,2025-12-29 08:00:00,2025-12-29 16:00:00,completed
412,17,1,2025-12-29 16:00:00,2025-12-29 22:00:00,2025-12-29 16:00:00,2025-12-29 22:00:00,completed
413,17,1,2026-05-04 08:00:00,2026-05-04 16:00:00,2026-05-04 08:00:00,2026-05-04 16:00:00,completed
414,17,1,2025-12-30 08:15:00,2025-12-30 16:15:00,2025-12-30 08:15:00,2025-12-30 16:15:00,completed
415,17,1,2025-11-06 08:00:00,2025-11-06 16:00:00,2025-11-06 08:00:00,2025-11-06 16:00:00,completed
416,17,1,2025-12-30 17:00:00,2025-12-30 22:00:00,2025-12-30 17:00:00,2025-12-30 22:00:00,completed
417,17,1,2025-12-31 08:00:00,2025-12-31 16:00:00,2025-12-31 08:00:00,2025-12-31 16:00:00,completed
418,17,1,2025-12-31 16:00:00,2025-12-31 22:00:00,2025-12-31 16:00:00,2025-12-31 22:00:00,completed
419,17,1,2026-01-01 08:00:00,2026-01-01 16:00:00,2026-01-01 08:00:00,2026-01-01 16:00:00,completed
420,17,1,2026-01-01 16:00:00,2026-01-01 22:00:00,2026-01-01 16:00:00,2026-01-01 22:00:00,completed
421,17,1,2026-01-02 08:00:00,2026-01-02 16:00:00,2026-01-02 08:00:00,2026-01-02 16:00:00,completed
422,18,1,2026-05-14 16:15:00,2026-05-14 22:00:00,2026-05-14 16:15:00,2026-05-14 22:00:00,completed
423,18,1,2026-01-02 16:15:00,2026-01-02 22:00:00,2026-01-02 16:15:00,2026-01-02 22:00:00,completed
424,18,1,2026-05-04 16:30:00,2026-05-04 22:00:00,2026-05-04 16:30:00,2026-05-04 22:00:00,completed
425,18,1,2026-05-15 08:30:00,2026-05-15 16:30:00,2026-05-15 08:30:00,2026-05-15 16:30:00,completed
426,18,1,2026-01-03 08:00:00,2026-01-03 16:00:00,2026-01-03 08:00:00,2026-01-03 16:00:00,completed
427,18,1,2026-05-15 16:30:00,2026-05-15 22:00:00,2026-05-15 16:30:00,2026-05-15 22:00:00,completed
428,18,1,2026-01-03 16:00:00,2026-01-03 22:00:00,2026-01-03 16:00:00,2026-01-03 22:00:00,completed
429,18,1,2026-01-04 08:00:00,2026-01-04 16:00:00,2026-01-04 08:00:00,2026-01-04 16:00:00,completed
430,18,1,2026-01-04 16:15:00,2026-01-04 22:00:00,2026-01-04 16:15:00,2026-01-04 22:00:00,completed
431,18,1,2026-01-05 08:00:00,2026-01-05 16:00:00,2026-01-05 08:00:00,2026-01-05 16:00:00,completed
432,18,1,2026-01-05 16:15:00,2026-01-05 22:00:00,2026-01-05 16:15:00,2026-01-05 22:00:00,completed
433,18,1,2025-11-06 16:15:00,2025-11-06 22:00:00,2025-11-06 16:15:00,2025-11-06 22:00:00,completed
434,18,1,2026-01-06 08:45:00,2026-01-06 16:45:00,2026-01-06 08:45:00,2026-01-06 16:45:00,completed
435,18,1,2026-01-06 17:00:00,2026-01-06 22:00:00,2026-01-06 17:00:00,2026-01-06 22:00:00,completed
436,18,1,2026-01-07 08:15:00,2026-01-07 16:15:00,2026-01-07 08:15:00,2026-01-07 16:15:00,completed
437,18,1,2026-05-16 08:00:00,2026-05-16 16:00:00,2026-05-16 08:00:00,2026-05-16 16:00:00,completed
438,18,1,2026-01-07 17:00:00,2026-01-07 22:00:00,2026-01-07 17:00:00,2026-01-07 22:00:00,completed
439,18,1,2026-01-08 08:00:00,2026-01-08 16:00:00,2026-01-08 08:00:00,2026-01-08 16:00:00,completed
440,18,1,2026-05-16 16:15:00,2026-05-16 22:00:00,2026-05-16 16:15:00,2026-05-16 22:00:00,completed
441,18,1,2026-01-08 16:15:00,2026-01-08 22:00:00,2026-01-08 16:15:00,2026-01-08 22:00:00,completed
442,18,1,2025-11-07 08:00:00,2025-11-07 16:00:00,2025-11-07 08:00:00,2025-11-07 16:00:00,completed
443,18,1,2026-05-17 08:30:00,2026-05-17 16:30:00,2026-05-17 08:30:00,2026-05-17 16:30:00,completed
444,18,1,2026-01-09 08:00:00,2026-01-09 16:00:00,2026-01-09 08:00:00,2026-01-09 16:00:00,completed
445,18,1,2025-11-07 16:30:00,2025-11-07 22:00:00,2025-11-07 16:30:00,2025-11-07 22:00:00,completed
446,19,2,2026-01-21 08:30:00,2026-01-21 16:30:00,2026-01-21 08:30:00,2026-01-21 16:30:00,completed
447,19,2,2026-01-21 16:30:00,2026-01-21 21:00:00,2026-01-21 16:30:00,2026-01-21 21:00:00,completed
448,19,2,2026-01-22 08:00:00,2026-01-22 16:00:00,2026-01-22 08:00:00,2026-01-22 16:00:00,completed
449,19,2,2025-11-07 16:00:00,2025-11-07 21:00:00,2025-11-07 16:00:00,2025-11-07 21:00:00,completed
450,19,2,2026-01-22 16:15:00,2026-01-22 21:00:00,2026-01-22 16:15:00,2026-01-22 21:00:00,completed
451,19,2,2026-02-10 12:00:00,2026-02-10 16:00:00,,,cancelled
452,19,2,2026-01-23 08:00:00,2026-01-23 16:00:00,2026-01-23 08:00:00,2026-01-23 16:00:00,completed
453,19,2,2026-01-23 17:00:00,2026-01-23 21:00:00,2026-01-23 17:00:00,2026-01-23 21:00:00,completed
454,19,2,2026-01-24 08:00:00,2026-01-24 16:00:00,2026-01-24 08:00:00,2026-01-24 16:00:00,completed
455,19,2,2026-01-24 16:00:00,2026-01-24 21:00:00,2026-01-24 16:00:00,2026-01-24 21:00:00,completed
456,19,2,2026-01-25 08:15:00,2026-01-25 16:15:00,2026-01-25 08:15:00,2026-01-25 16:15:00,completed
457,19,2,2025-11-08 08:00:00,2025-11-08 16:00:00,2025-11-08 08:00:00,2025-11-08 16:00:00,completed
458,19,2,2026-01-25 16:30:00,2026-01-25 21:00:00,2026-01-25 16:30:00,2026-01-25 21:00:00,completed
459,19,2,2026-01-26 09:15:00,2026-01-26 17:15:00,2026-01-26 09:15:00,2026-01-26 17:15:00,completed
460,13,2,2026-01-26 17:00:00,2026-01-26 21:00:00,2026-01-26 17:00:00,2026-01-26 21:00:00,completed
461,19,2,2026-01-27 08:15:00,2026-01-27 16:15:00,2026-01-27 08:15:00,2026-01-27 16:15:00,completed
462,19,2,2026-01-22 11:00:00,2026-01-22 15:00:00,,,cancelled
463,19,2,2025-11-08 16:15:00,2025-11-08 21:00:00,2025-11-08 16:15:00,2025-11-08 21:00:00,completed
464,19,2,2026-01-27 16:30:00,2026-01-27 21:00:00,2026-01-27 16:30:00,2026-01-27 21:00:00,completed
